parcel_id,county,description,original_acreage,acreage,acreage_change,original_price_per_acre,price_per_acre,original_investment_score,investment_score,score_change
0123001810120210000000,Autauga,LOT 11 BLK 9 HIGH CLIFF LD CO ADD TO BOYLES,0.002,0.002,0.0,48483.6,55095.0,30.6,10.1,-20.5
0129001840110060000000,Autauga,LOT 11 BLK 6 ENTERPRISE TRACT,0.002,0.002,0.0,48582.6,36805.0,36.2,10.1,-26.1
0122002030320010000000,Autauga,P O B 163S FT E LY OF INTER NE COR LOT 1 WAINWRIGH,0.004,0.004,0.0,48902.11,45747.5,32.6,10.1,-22.5
0123000840020240000000,Autauga,LOT 46 BLK 4 HUDSON CITY LOT  47 & 48 BLK 4 HUDSO,0.004,0.004,0.0,49009.73,51755.0,31.6,10.1,-21.5
0129002430100050000100,Autauga,PT OF LOTS 11 & 12 INVESTORS SYNDICATE SUB 26/46 D,0.003,0.003,0.0,49067.7,49563.33333333333,28.2,10.1,-18.1
0123002910020660000000,Autauga,LOT 8 BLK 16 EAST AVONDALE LESS PART IN RR ROW,0.003,0.003,0.0,49253.43,48243.33333333333,27.2,10.1,-17.1
0122001330010670000000,Autauga,LOT 41 BLK 3 MITCHELLS ADD TO BHAM,0.003,0.003,0.0,49385.71,46483.33333333333,32.6,10.1,-22.5
0122001220190140000000,Autauga,LOT 10 BLK 9 DAVID,0.002,0.002,0.0,50132.72,51790.0,29.6,10.1,-19.5
0129000430170070000000,Autauga,LOT 7 BLK 28 WEST END LAND IMP CO,0.004,0.004,0.0,50225.12,56497.5,31.6,10.1,-21.5
0129000940040160000000,Autauga,LOT 9 V W WOOD SUR SEC 9 TP 18 R 3,0.002,0.002,0.0,50276.84,46745.0,31.3,10.1,-21.200000000000003
0122003010030050000000,Autauga,W 25 FT LOT 4 BLK 5 HUEY ORIGINAL SUR,0.002,0.002,0.0,51235.27,58810.0,27.6,10.1,-17.5
0130000210260070000000,Autauga,LOT 10 BLK 8 PRATT LAND & IMPROVEMENT CO,0.002,0.002,0.0,51428.02,47225.0,31.0,10.1,-20.9
0112001740001690000000,Autauga,LOT 38 VERNON HILL HILL PARC SECTOR PHASE 3 185/8,0.003,0.003,0.0,52214.68,45550.0,32.6,10.1,-22.5
0122003110340080000000,Autauga,LOT 12 BLK 6 MORO PARK,0.002,0.002,0.0,52453.5,43350.0,33.0,10.1,-22.9
0129000320230050000000,Autauga,LOT 18 BLK 6 KENILWORTH,0.002,0.002,0.0,52848.77,65515.0,29.6,10.1,-19.5
0122003310020010000000,Autauga,LOT 9 & N 12 FT OF LOT 8 BLK AJEANETTE H SMITHS R,0.002,0.002,0.0,53502.17,66325.0,29.6,10.1,-19.5
0103001330010020020000,Autauga,LOT 4 BLK 29 WARRIOR ALSO BEG NW COR OF LOT 4 TH,0.003,0.003,0.0,54085.75,48010.0,32.0,10.1,-21.9
0123000730090190000000,Autauga,LOT 5 BLK 9 M A HINES 1ST ADD TO HARRIMAN PARK,0.001,0.001,0.0,54295.12,,41.6,10.0,-31.6
0122003220130130000000,Autauga,LOT 6 BLK 11 HUEY LAND CO,0.002,0.002,0.0,54311.4,41145.0,34.1,10.1,-24.0
0129001920070030000000,Autauga,LOT 11 BLK 8 PARK PLACE BLK 8 PARK PLACE,0.002,0.002,0.0,54756.9,55310.0,29.6,10.1,-19.5
0103001320000480000000,Autauga,LOT 13 BLK 4 NORTH WARRIOR,0.001,0.001,0.0,55254.18,,38.1,10.0,-28.1
0123001540180080000000,Autauga,LOT 3 BLK 38 EAST GATE 6/68,0.003,0.003,0.0,55393.8,48323.33333333333,29.6,10.1,-19.5
0130000120280010000000,Autauga,LOT 5 BLK 34-B ENSLEY 15 ADD,0.004,0.004,0.0,55436.51,54087.5,32.6,10.1,-22.5
0113003510110220000100,Autauga,LOT 20 BLK 3 3RD ADD TO MAPLE GROVE EXC R/W,0.001,0.001,0.0,55437.36,,36.5,10.0,-26.5
0124000240020070000300,Autauga,LOTS 7 THRU 12 BLK 14 R A STURDIVANT 15/80,0.002,0.002,0.0,55440.47,53455.0,31.6,10.1,-21.5
0122000140050040000000,Autauga,LOT 49 GRAYSONS 1ST ADD TO LEWISBURG EXC THAT PT,0.001,0.001,0.0,55472.33,,33.0,10.0,-23.0
0123000310270070000000,Autauga,LOT 19 BLK 3 AIRPORT ESTS 1ST ADD SECT 03 TWSP 17,0.001,0.001,0.0,55474.04,,37.5,10.0,-27.5
0122001220190150000000,Autauga,LOT 9 BLK 9 DAVID,0.002,0.002,0.0,55703.02,51790.0,29.6,10.1,-19.5
0123000130040080000000,Autauga,P O B 95S FT N E OF THE INTER OF W LINE SEC 1 T 1,0.002,0.002,0.0,55940.21,61000.0,24.2,10.1,-14.1
0113003430040070000000,Autauga,LOT 8 BLK 10 BOOKERWOOD HEIGHTS,0.002,0.002,0.0,56475.54,51860.0,29.6,10.1,-19.5
0112000830011950000000,Autauga,COMMON AREA CANTEBURY PARC 202/1 DESC AS FOLS COM,0.005,0.005,0.0,56856.58,52732.00000000001,31.6,10.2,-21.400000000000002
0122001410240010000000,Autauga,LOTS 11-12 BLK 4 M C TYLER J H BERRYS ADD TO FAIR,0.003,0.003,0.0,57261.6,57840.0,30.6,10.1,-20.5
0115001630020030000000,Autauga,THAT PT OF LOT 14 BLK 5 ALDEN HOMESTEADS SECTOR A,0.002,0.002,0.0,57536.54,46229.99999999999,29.1,10.1,-19.0
0115002820010340000000,Autauga,POB 100 FT S E OF THE INTER OF W LINE OF SE 1/4 O,0.002,0.002,0.0,57599.39,66115.0,29.0,10.1,-18.9
0122001530120050000000,Autauga,LOT 5 BLK 11 A J HOOPER 2ND ADD,0.001,0.001,0.0,58109.04,,37.3,10.0,-27.299999999999997
0113000210040010050100,Autauga,LOT 14 AMENDED MAP OF CAIN SUBRESUR OF LOT 7 & PT,0.002,0.002,0.0,58134.82,65394.99999999999,29.2,10.1,-19.1
0124000930080140000000,Autauga,LOTS 8 & 9 BLK 20 MAP OF 1ST ADD LIBERTY HIGHLAND,0.002,0.002,0.0,58322.0,48200.0,34.5,10.1,-24.4
0129001730210020000000,Autauga,LOT 66 NABERS LD CO 2ND ADD TO COLLEGE PARK,0.003,0.003,0.0,58403.4,58993.33333333333,30.6,10.1,-20.5
0122003220120050000000,Autauga,LOT 8 BLK 8 HUEY LAND CO,0.001,0.001,0.0,58663.07,,33.1,10.0,-23.1
0129001930090010000000,Autauga,LOTS 13 & 15 BLK 3 PARK PLACE,0.004,0.004,0.0,59996.64,67145.0,31.6,10.1,-21.5
0122001230120120000000,Autauga,LOT 5 & S 16 FT LOT 6 BLK 4MOUNTAIN VIEW ADD TO N,0.002,0.002,0.0,60270.7,55345.0,30.6,10.1,-20.5
0121002410020110000000,Autauga,LOT 6 BLK 21 B W MAY,0.003,0.003,0.0,61101.54,58913.333333333336,31.6,10.1,-21.5
0123001940230070000000,Autauga,LOT 18 BLK 9 EAST BHAM,0.004,0.004,0.0,61110.38,56817.5,31.6,10.1,-21.5
0112000440020020540000,Autauga,LOT 68 BLK 3 FOURTH PHASE FIRST SECTOR PARADISE V,0.005,0.005,0.0,61831.71,57914.0,31.6,10.1,-21.5
0123000730140190000000,Autauga,LOT 15 BLK 10 M A HINES 1ST ADD TO HARRIMAN PARK,0.003,0.003,0.0,62253.05,71456.66666666667,32.6,10.1,-22.5
0113003530010530000000,Autauga,LOTS 6+8+10+12 AND 14 BLK 5 MAPLE GROVE SUR,0.001,0.001,0.0,62308.95,,38.5,10.0,-28.5
0130000210180100000000,Autauga,SO 40 FT LOTS 3 & 4 BLK 5PRATT LAND & IMPROVEMENT,0.003,0.003,0.0,62334.36,57240.0,31.6,10.1,-21.5
0115003310040010000000,Autauga,P O B 140 FT S N OF INTER OF N E LINE OF OLD JASPE,0.003,0.003,0.0,62517.93,66976.66666666667,29.6,10.1,-19.5
0122002930300050000000,Autauga,W 40 FT OF LOT 5 BLK 27 ENSLEY LD CO ADD TO PRATT,0.005,0.005,0.0,62972.51,57826.0,32.6,10.1,-22.5
0115002040150020000000,Autauga,P O B 100 FT S W OF SW INTER  1ST AVE NW & 1ST ST,0.002,0.002,0.0,63183.78,72525.0,29.2,10.1,-19.1
0130000120280090000000,Autauga,LOT 4 BLK 34-B ENSLEY 15TH ADD15TH ADD TO ENSLEY,0.003,0.003,0.0,63245.28,65820.0,32.6,10.1,-22.5
0122003340120140000100,Autauga,LOT 15 BLK 11 OWENTON LESS &  EXC RW,0.004,0.004,0.0,63922.32,60532.5,31.6,10.1,-21.5
0122003140070080000000,Autauga,LOT 12 BLK 13-L ENSLEY LAND COMPANYS SECOND ADDITI,0.004,0.004,0.0,64449.25,57702.5,31.6,10.1,-21.5
0115002420000060000000,Autauga,P O B 90 FT S E OF INTER OF N E LINE OF SOUTHERN,0.002,0.002,0.0,64604.32,66740.0,27.6,10.1,-17.5
0115003340170010000000,Autauga,LOT 3 BLK 15 TUTWILLERS ADD TO ADAMSVILLE LYING S,0.001,0.001,0.0,64807.6,,36.9,10.0,-26.9
0123000330070050000000,Autauga,LOT 8 BLK 6 AIRPORT GARDENS,0.001,0.001,0.0,65131.28,,36.7,10.0,-26.700000000000003
0122002730140140000000,Autauga,LOT 13 BLK 5 SPAULDING,0.001,0.001,0.0,65688.48,,30.1,10.0,-20.1
0113003340120030000000,Autauga,LOT 9 BLK 12 CARVER HGLDS SUR,0.002,0.002,0.0,65711.07,81459.99999999999,29.6,10.1,-19.5
0129000820020080000000,Autauga,LOT 7 & S 20 FT LOT 6 BETHEA  & BURGER SUR,0.003,0.003,0.0,65725.82,70413.33333333333,29.6,10.1,-19.5
0129001920150010000000,Autauga,LOT 9 BLK 26 PARK PLACE,0.005,0.005,0.0,65877.98,70778.0,31.6,10.1,-21.5
0130000210370110000000,Autauga,LOT 13 PRATT LD & IMP CO RESUBOF BLK 15 ADLER ADD,0.004,0.004,0.0,65909.63,73762.5,32.6,10.1,-22.5
0129001740060100000000,Autauga,LOT 18 BLK 6 OAKVALE,0.002,0.002,0.0,66017.6,81840.0,31.6,10.1,-21.5
0113002430080320000000,Autauga,LOT 13 BLK 11 QUEENSBURY EAST 2ND SECT 127/15,0.003,0.003,0.0,66183.78,72423.33333333333,31.6,10.1,-21.5
0129001640020100000000,Autauga,LOT 4 BLK 21 MASON CITY,0.002,0.002,0.0,66543.09,64159.99999999999,29.6,10.1,-19.5
0113002310090130000000,Autauga,LOT 25 BLK 3 GARNER GRABOWSKIS ADD TO SUN VALLEY,0.002,0.002,0.0,66809.42,57515.0,30.6,10.1,-20.5
0123002320170060000000,Autauga,LOT 3 BLK 29 GATE CITY,0.002,0.002,0.0,67087.41,66995.0,29.6,10.1,-19.5
0113000210040010040100,Autauga,LOT 13 AMENDED MAP OF CAIN SUBRESUR OF LOT 7 & PT,0.002,0.002,0.0,67115.91,70105.0,29.2,10.1,-19.1
0123002240120020000000,Autauga,LOTS 11 & 12 BLK 2 LINCOLN ADD TO WOODLAWN,0.003,0.003,0.0,67263.9,67943.33333333334,32.6,10.1,-22.5
0122003140010010000000,Autauga,LOT 19 BLK 3 MORO PARK,0.001,0.001,0.0,67892.46,,32.4,10.0,-22.4
0122003110090070000000,Autauga,S 10 FT LOT 22 & N 10 FT LOT 23 BLK 1 E L & W T F,0.005,0.005,0.0,67937.76,68624.0,31.6,10.1,-21.5
0114001140010430000000,Autauga,LOTS 8&9 BLK 4 GARDENDALE PARK,0.002,0.002,0.0,68123.0,56299.99999999999,29.6,10.1,-19.5
0122003110100050000000,Autauga,LOT 24 BLK 2 E L & W T FAULL SUR,0.001,0.001,0.0,68316.6,,35.8,10.0,-25.799999999999997
0129000920080340000000,Autauga,LOT 16 BLK 5 WEST END PLACE,0.002,0.002,0.0,68607.0,63000.0,29.6,10.1,-19.5
0122002920440030000000,Autauga,POB 50 FT S S OF THE SE INTER OF 4TH ST & AVE G T,0.005,0.005,0.0,68620.07,63012.0,30.6,10.1,-20.5
0122002710220090000000,Autauga,LOT 9 BLK 10 MELVILLE COURT,0.002,0.002,0.0,69057.12,71340.0,29.6,10.1,-19.5
0129002040060150000000,Autauga,LOT 15 BLK 5 GARDEN HGLDS ADD TO POWDERLY,0.002,0.002,0.0,69510.14,59840.0,30.6,10.1,-20.5
0123000220140030000000,Autauga,LOT 12 BLK 4 HOMER HIGHLANDS,0.001,0.001,0.0,69686.93,,39.4,10.0,-29.4
0122001340240100000000,Autauga,LOT 28 BLK 4 EBORNS ADD TO NO BHAM,0.003,0.003,0.0,69773.79,59800.0,32.6,10.1,-22.5
0122001530110220010000,Autauga,LOT 12 HOOPER CITY 5TH ADD TO HOOPER CITY,0.001,0.001,0.0,69862.98,,31.6,10.0,-21.6
0129001640240010010000,Autauga,LOT 2 BLK 43 MASON CITY 6/8,0.002,0.002,0.0,70643.18,69735.0,29.6,10.1,-19.5
0123000310110040000000,Autauga,LOT 12 BLK 7 PENFIELD PARK,0.002,0.002,0.0,70883.53,68345.0,29.6,10.1,-19.5
0123000740110070000000,Autauga,LOT 18 BLK 4 BOYLES PARK,0.002,0.002,0.0,71141.95,58795.0,29.6,10.1,-19.5
0115003430330090000000,Autauga,LOTS 9 & 10 BLK 10 E M TUTWILERS ADD TO ADAMSVILL,0.002,0.002,0.0,71206.08,73560.0,32.6,10.1,-22.5
0123000730140040000000,Autauga,LOT 5 BLK 10 M A HINES 1ST ADDTO HARRIMAN PARK,0.001,0.001,0.0,71499.38,,34.1,10.0,-24.1
0122003040150110000000,Autauga,LOT 11 BLK 10 ENSLEY LDCO ADD TO PRATT CITY,0.003,0.003,0.0,72943.2,61399.99999999999,30.6,10.1,-20.5
0123000340040110010000,Autauga,LOTS 7 & 8 BLK 2 ZION CITY 6/57,0.001,0.001,0.0,73095.24,,31.1,10.0,-21.1
0122003140340320000000,Autauga,LOT 55 BLK 1 ENSLEY RLTY COS ADD TO ENSLEY,0.001,0.001,0.0,73355.04,,32.5,10.0,-22.5
0129002040060130000000,Autauga,LOT 13 BLK 5 GARDEN HGLDS ADD TO POWDERLY,0.001,0.001,0.0,74554.62,,30.6,10.0,-20.6
0122001340310090000000,Autauga,LOT 6 BLK 8 SOUTH DOUGLASVILLE,0.001,0.001,0.0,74678.18,,34.1,10.0,-24.1
0129002040050110000000,Autauga,LOT 16 BLK 4 GARDEN HGLDS ADD TO POWDERLY,0.001,0.001,0.0,75106.97,,30.6,10.0,-20.6
0122003140140040000000,Autauga,LOT 4 BLK 14-K ENSLEY LAND COS SECOND ADDITION TO,0.001,0.001,0.0,75257.68,,31.4,10.0,-21.4
0122001530090090000000,Autauga,LOT 16 BLK 3 A J HOOPERS SUB,0.001,0.001,0.0,76148.32,,34.7,10.0,-24.700000000000003
0124001930000040000000,Autauga,LOT 19 BLK 3 EAST IRONDALE HEIGHTS EXC H/W,0.001,0.001,0.0,76505.12,,29.6,10.0,-19.6
0123000310270010000000,Autauga,LOT 7 & 8 BLK 3 AIRPORT ESTS 1ST ADD SECT 03 TWSP,0.001,0.001,0.0,77910.17,,30.6,10.0,-20.6
0129000510240090020000,Autauga,LOT 10B BLK 6 OF A RESUR OFLOT 10 BLK 6 FAIRVIEW,0.001,0.001,0.0,79061.4,,28.6,10.0,-18.6
0123002220200010000000,Autauga,LOT 12 BLK 11 WOODLAWN HEIGHTS,0.003,0.003,0.0,79117.5,79916.66666666667,31.6,10.1,-21.5
0123002230310170000000,Autauga,LOTS 9+10 MADDOX SUR OF BLK 2 T T SCOTT,0.002,0.002,0.0,79395.36,82020.0,29.6,10.1,-19.5
0124000930120200000000,Autauga,LOT 16 BLK 3 MAP OF LIBERTY HIGHLANDS,0.001,0.001,0.0,79896.3,,36.6,10.0,-26.6
0122003130080080000000,Autauga,LOTS 7+8 BLK 17-H ENSLEY 5TH  ADD,0.001,0.001,0.0,80383.76,,30.6,10.0,-20.6
0123000730070220000000,Autauga,LOT 18 BLK 3 HARRIMAN PARK,0.001,0.001,0.0,80521.47,,29.7,10.0,-19.7
0122003130040090000000,Autauga,LOTS 10 & 11 BLK 16-E ENSLEY,0.003,0.003,0.0,80574.12,67823.33333333333,31.6,10.1,-21.5
0122001340400090010000,Autauga,LOT 10 BLK 13 SOUTH DOUGLASVILLE,0.003,0.003,0.0,80656.37,80236.66666666667,31.6,10.1,-21.5
0129000440310090000000,Autauga,LOT 11-A RESUR OF LOTS 9 THRU 12 BLK 9 WEST END L,0.002,0.002,0.0,80757.6,91770.0,28.6,10.1,-18.5
0122002830050060010000,Autauga,LOT 16 BLK 7 THOMAS,0.003,0.003,0.0,80796.02,69246.66666666667,31.6,10.1,-21.5
0122003010060240000000,Autauga,POB 54 FT NW OF THE N INTER OF 3RD WAY & CT F TH,0.004,0.004,0.0,81174.87,75472.5,30.6,10.1,-20.5
0129000520080060000000,Autauga,LOT 10 BLK 26 TERRACE PARK ADD TO ENSLEY,0.006,0.006,0.0,81366.73,80943.33333333334,32.6,10.1,-22.5
0123001520170010000000,Autauga,P O B NW INTER 4TH CT N & 72NDST N TH SW 88 FT AL,0.007,0.007,0.0,81384.6,76868.57142857143,31.6,10.2,-21.400000000000002
0129000340170040000000,Autauga,LOT 39 BLK 3 LUCY E SMITH RESUR OF BLK 8-9 WALKER,0.003,0.003,0.0,81848.12,73280.0,30.6,10.1,-20.5
0122001340340200000000,Autauga,LOT 8-A & 10-A RESUR OF LOTS  8-9 & 10 BLK 3 WHIT,0.002,0.002,0.0,82388.3,75655.0,28.6,10.1,-18.5
0122002030340060000000,Autauga,E 50 FT OF LOT 4 BLK 12 MARTIN LOCKHART SURVEY,0.005,0.005,0.0,82391.56,75658.0,30.6,10.1,-20.5
0123002040040040000000,Autauga,LOT 47 PHILLIPS ADD TO BHAM LESS & EXCEPT E-5 FT,0.005,0.005,0.0,82491.52,89005.99999999999,32.6,10.1,-22.5
0122003230430020000000,Autauga,LOT 2 BLK 75 BHAM ENSLEY LAND AND IMP CO,0.003,0.003,0.0,83045.69,95323.33333333334,31.6,10.1,-21.5
0122001410220110000100,Autauga,LOTS 11 & 12 F T NORRIS ADD TO NORTH BHAM 13/71,0.003,0.003,0.0,83216.1,84056.66666666666,32.6,10.1,-22.5
0129001930080130000000,Autauga,LOTS 14&16 BLK 2 PARK PLACE,0.005,0.005,0.0,83518.52,85896.0,31.6,10.1,-21.5
0115003340060060000000,Autauga,LOT 3 BLK 15 TUTWILER ADD TO ADAMSVILLE LESS & EX,0.001,0.001,0.0,84777.44,,33.7,10.0,-23.700000000000003
0129000310270090000000,Autauga,N 15.3 FT LOT 8 & S 24.7 FT OF LOT 9 OF BLK 3 WALK,0.003,0.003,0.0,84952.68,79570.0,31.6,10.1,-21.5
0124000930120010000000,Autauga,LOTS 15 BLK 3 MAP OF LIBERTY HGHLDS,0.001,0.001,0.0,85222.72,,32.6,10.0,-22.6
0123000440060190000000,Autauga,LOT 24 OAK LAWN 2ND ADD,0.001,0.001,0.0,85332.22,,32.1,10.0,-22.1
0112000830011940000100,Autauga,COMMON AREA CANTEBURY PARC 202/1 DESC AS FOLS COM,0.005,0.005,0.0,85759.29,79538.0,31.6,10.1,-21.5
0113002430020290000000,Autauga,LOT 29 BLK 7 QUEENSBURY EAST  2ND SECTOR PB 127 P,0.005,0.005,0.0,85770.28,79942.0,30.6,10.1,-20.5
0123000210040080010000,Autauga,LOT 17 BLK 3 ROEBUCK HIGHLANDS,0.001,0.001,0.0,86018.19,,33.6,10.0,-23.6
0122001340130040000000,Autauga,LOT 15 BLK 3 MCCARTYS ADD TO NORTH BHAM,0.001,0.001,0.0,86539.2,,33.3,10.0,-23.299999999999997
0122002830080060000000,Autauga,LOT 4 BLK 16 THOMAS,0.001,0.001,0.0,87446.7,,29.6,10.0,-19.6
0113001720010120000000,Autauga,LOT 69 NEW CASTLE #2,0.003,0.003,0.0,88748.77,93720.0,31.6,10.1,-21.5
0123000330060160000000,Autauga,LOT 23 BLK 3 AIRPORT GARDENS,0.002,0.002,0.0,88875.03,70390.0,31.6,10.1,-21.5
0125001740300060010000,Autauga,LOTS 14 THRU 16 BLK 13 M A HARDING,0.005,0.005,0.0,89315.5,91858.0,31.6,10.1,-21.5
0122001340150190000000,Autauga,LOT 20 BLK 3 DOUGLASVILLE,0.001,0.001,0.0,89334.3,,29.6,10.0,-19.6
0122002220180030000000,Autauga,LOT 15 BLK 3 ACIPCO HIGHLANDS RESUR OF PT OF BLKS,0.001,0.001,0.0,89665.84,,30.1,10.0,-20.1
0122001340370280000000,Autauga,LOT 14 BLK 4 J H POOLS SUR,0.001,0.001,0.0,91297.09,,29.6,10.0,-19.6
0122001220240050000100,Autauga,LOT 12 BLK 10 DAVID 5/49,0.003,0.003,0.0,91512.3,84033.33333333333,31.6,10.1,-21.5
0122003110300090030000,Autauga,LOT C BLK 12-H BERNARD ASCALISI RESUR OF LOTS 20,0.006,0.006,0.0,92140.29,84610.0,30.6,10.1,-20.5
0129001630070220000000,Autauga,LOT 35 BLK 7 POWDERLY HILLS 33/96,0.006,0.006,0.0,92606.78,86810.0,32.6,10.1,-22.5
0129001930100110000000,Autauga,LOT 10 & 12 BLK 4 PARK PLACE,0.003,0.003,0.0,92677.53,85103.33333333333,31.6,10.1,-21.5
0122003410120030000000,Autauga,E 20 FT OF LOT 6 BLK 21 SMITHFIELD (NORTH),0.003,0.003,0.0,92942.52,85346.66666666667,31.6,10.1,-21.5
0122001330010740000000,Autauga,E 2.5 FT LOT 32 & LOT 33 & W  W 2.2 FT OF LOT 34 B,0.002,0.002,0.0,93087.72,85480.0,29.6,10.1,-19.5
0122002920360040000000,Autauga,POB 97 FT N OF THE NE INTER OF 3RD PL & AVE V TH N,0.007,0.007,0.0,93411.5,89147.14285714286,31.0,10.1,-20.9
0123000310200020000000,Autauga,LOT 8 & 9 BLK 1 ZION CREST SUR,0.002,0.002,0.0,93732.65,77465.0,29.6,10.1,-19.5
0129000420160080000000,Autauga,LOT 3 BLK 36 COMPTON PLACE,0.002,0.002,0.0,95940.9,118935.0,31.6,10.1,-21.5
0122002630190040000000,Autauga,LOT 18-A SOUTHERN REALTY COS  RESUR OF S 10 FT OF,0.004,0.004,0.0,95982.04,99155.0,30.6,10.1,-20.5
0122003240130060000000,Autauga,LOT 11 BLK 11 SHADYSIDE,0.003,0.003,0.0,96742.8,89576.66666666667,31.6,10.1,-21.5
0122001340390060000000,Autauga,LOT 6 BLK 10 SOUTH DOUGLASVILLE,0.001,0.001,0.0,97095.24,,31.6,10.0,-21.6
0129002120050050000000,Autauga,LOT 13 BLK 14 PLAT A ISHKOODA,0.004,0.004,0.0,97560.04,101905.0,30.6,10.1,-20.5
0129000440170120000000,Autauga,LOT 22 BLK 3 WEST END LAND IMPROVEMENT CO,0.002,0.002,0.0,97719.6,74030.0,29.6,10.1,-19.5
0122001220240050010000,Autauga,LOT 11 BLK 10 DAVID 5/49,0.003,0.003,0.0,98374.32,82806.66666666666,31.6,10.1,-21.5
0129002040100090000000,Autauga,LOT 15 BLK 11 GARDEN HGLDS ADDTO POWDERLY,0.004,0.004,0.0,98807.28,93567.5,27.6,10.1,-17.5
0122002840090060000000,Autauga,LOT 5 BLK 19 RESUR OF BLKS 17 19 THOMAS,0.002,0.002,0.0,98844.52,107785.0,30.6,10.1,-20.5
0123000320070660000000,Autauga,LOT 17 BLK 3 AIRPORT ESTS 3RD ADD SECT 03 TWSP 17S,0.001,0.001,0.0,99299.72,,30.6,10.0,-20.6
0123002230240150000000,Autauga,LOT 19 BLK 10 OAK RIDGE PARK,0.004,0.004,0.0,99736.35,108757.49999999999,27.6,10.1,-17.5
0129000810230190000000,Autauga,LOTS 16 & 17 BLK 2 RUSSELLS ADD TO OAKWOOD PLACE,0.006,0.006,0.0,100285.69,104368.33333333334,32.6,10.1,-22.5
0130000110280100000000,Autauga,LOT 12 BLK 17 ENSLEY DEV CO,0.005,0.005,0.0,100672.71,94294.0,31.6,10.1,-21.5
0122001340340070010000,Autauga,LOT 47 BLK 3 WHITNEY-GAYLE VANN ADD 81/100,0.003,0.003,0.0,101293.99,109293.33333333333,32.6,10.1,-22.5
0122002830020040000000,Autauga,LOT 6 BLK 20 THOMAS 1ST ADD,0.003,0.003,0.0,101825.13,93503.33333333333,32.6,10.1,-22.5
0123000830210190000000,Autauga,LOT 12 BLK 6MOUNTAIN PARK RESUR,0.002,0.002,0.0,103007.3,85130.0,30.6,10.1,-20.5
0129000430250090000000,Autauga,LOT 12 BLK 25 WEST END LAND IMP CO,0.007,0.007,0.0,103315.61,101648.57142857142,31.6,10.1,-21.5
0115002130030330000000,Autauga,LOT 10 BLK 9 ALDEN HOMESTEADS SECTOR -B-,0.002,0.002,0.0,104490.76,107944.99999999999,31.6,10.1,-21.5
0122001510080070000000,Autauga,LOTS 8 & 9 BLK 1 FRANKLIN GARDENS,0.002,0.002,0.0,105028.0,86800.0,29.6,10.1,-19.5
0115002230030090000000,Autauga,P O B 100 FT S E OF SE INTER BLOSSBURG RD & 1ST S,0.002,0.002,0.0,107270.86,123130.0,33.2,10.1,-23.1
0129001840250030000000,Autauga,LOT 6 BLK 11 ENTERPRISE TRACT,0.002,0.002,0.0,107448.0,81400.0,29.6,10.1,-19.5
0122002740200090000000,Autauga,LOT 62 MURRELLE LD COS ADD NO 1,0.001,0.001,0.0,107635.35,,30.6,10.0,-20.6
0122003220090160000000,Autauga,LOT 15 BLK 5 HUEY LD CO SUR,0.002,0.002,0.0,108121.73,93080.0,31.6,10.1,-21.5
0129000840350060000000,Autauga,LOT 8 BLK 15 EUREKA,0.003,0.003,0.0,108130.44,99293.33333333333,31.6,10.1,-21.5
0122002930260040000000,Autauga,LOT 6 BLK 25 ENSLEY LAND CO ADD TO PRATT CITY,0.003,0.003,0.0,109428.53,125606.66666666666,32.6,10.1,-22.5
0129001740140340000000,Autauga,LOT 94 NABERS LD CO 2ND ADD TO COLLEGE PARK,0.004,0.004,0.0,109469.99,118114.99999999999,32.6,10.1,-22.5
0122003140370130000000,Autauga,LOT 9 BLK 5 FINNEY ET-AL ADDN TO ENSLEY,0.001,0.001,0.0,110003.52,,29.6,10.0,-19.6
0113001430080060000000,Autauga,LOT 35 BLK 3 CALICO THIRD ADD 148/5,0.002,0.002,0.0,110223.39,132845.0,32.6,10.1,-22.5
0129000510230280000000,Autauga,LOT 11 J L SANDIFERS SUR EXCEPT E 20 FT FOR ANNIS,0.005,0.005,0.0,110828.52,111948.0,31.6,10.1,-21.5
0123000830090060000000,Autauga,LOT 13 BLK 6 BOYLES HIGHLANDS,0.002,0.002,0.0,111184.11,99545.0,35.6,10.1,-25.5
0123000730100180000000,Autauga,LOT 21 BLK 5 HARRIMAN PARK,0.002,0.002,0.0,111268.83,134105.0,31.6,10.1,-21.5
0130000110360080010000,Autauga,LOT 9 BLK 15 ENSLEY DEV CO 5/31,0.003,0.003,0.0,111639.44,115330.0,31.6,10.1,-21.5
0122003130010060000000,Autauga,LOT 8 BLK 15-G ENSLEY,0.003,0.003,0.0,113030.94,103793.33333333333,31.6,10.1,-21.5
0122002630190030000000,Autauga,LOT 13 BLK 12 SOUTHERN RLTY COSUB OF BLK 12 & N 1,0.004,0.004,0.0,113225.28,101372.5,31.6,10.1,-21.5
0122002830010060000100,Autauga,LOTS 16 & 17 BLK 15 THOMAS,0.006,0.006,0.0,113297.64,117910.0,31.6,10.1,-21.5
0129000620150040000000,Autauga,LOTS 9 THRU 12 BLK 24-J ENSLEY5TH ADD,0.002,0.002,0.0,114131.23,141485.0,32.6,10.1,-22.5
0114003610100090000000,Autauga,LOTS 7 & 8 BLK 14 GLENDALE 2ND ADD,0.001,0.001,0.0,116204.08,,32.6,10.0,-22.6
0122001340240360000000,Autauga,LOT 33 BLK 4 EBORNS ADD TO NO BHAM,0.003,0.003,0.0,116476.8,117653.33333333333,32.6,10.1,-22.5
